input_smiles,smiles,tanimoto,MW,LogP,TPSA,HBD,HBA,QED
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,C#CCN(C)C(=O)Cc1c(N2C=CC=CC2)nc2ccc(C)cn12,0.4308,320.3960000000001,2.1667199999999998,40.85000000000001,0,3,0.8108210093474043
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,CC1(F)C=C1C1=NCC(=S)N(SC(F)(F)F)c2ccc(Cl)cc21,0.4308,380.81900000000013,5.112700000000002,15.6,0,3,0.4024468296276649
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Fc1ccccc1C1=NCC(=S)N2C=CC=C(Cl)C=C1C2C(F)(F)F,0.4308,386.80100000000004,4.765100000000002,15.6,0,2,0.5103351810350707
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN1CC=CC(c2ccnc3c(C#N)cnn23)=CCC1O,0.4306,295.34600000000006,1.5845799999999999,77.45,1,5,0.9099526854307002
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C(C)=O)c1cccc(C2=CC=NC3=C(C#N)C=N[SH]23)c1,0.4306,324.409,3.220480000000002,68.82,1,4,0.8673864745312572
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CC(=O)N(C)C1=C=CC(Cc2ccnc3c(C#N)cnn23)=C1,0.4306,291.31399999999996,1.6007799999999999,74.28999999999999,0,4,0.8050312270827393
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C(C)=O)c1cccc(C2=CC=NC3=C(C#N)C=NC23)c1,0.4306,304.353,2.757880000000001,68.82,0,4,0.8612605996342775
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C(C)=O)c1cccc(C2=CC=NC=C(C#N)[SH]=NN2)c1,0.4306,327.41299999999995,2.35278,80.85,2,5,0.8363077680841062
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CC(=O)N1C=CC=C(c2ccnc3c(C#N)cnn23)CC#CC1,0.4306,303.3250000000001,1.7536800000000001,74.28999999999999,0,4,0.7522937028150105
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CC(=O)N1C=CCCC(c2ccnc3c(C#N)cnn23)=CCC1,0.4306,307.3570000000001,2.5304800000000007,74.28999999999999,0,4,0.8111147822572455
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C(C)=O)c1cccc(C2=COC=NC=C(C#N)NN2)c1,0.4306,311.34499999999997,1.8754799999999998,89.75,2,6,0.889257165144879
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C=CC=C(C)c1ccnc2c(C#N)cnn12)CC=O,0.4306,295.34600000000006,2.0387799999999996,74.28999999999999,0,5,0.6019706890397704
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1C=NC=CN=CC(=O)N1c1ccc(Cl)cn1)N1CCNCC1,0.4306,376.8040000000002,1.0622999999999996,99.49,1,7,0.8316096503416962
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2C=NC=CN=CC(=O)N2c2ccc(S)cn2)CC1,0.4306,388.45300000000015,1.0397999999999994,90.69999999999999,1,8,0.7647863018761863
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CC(Cl)=CC=CN1C(=O)c2nccnc2C1OC(=O)N1CCNCC1,0.4306,363.8050000000002,1.6291,87.66000000000001,1,6,0.8211214379857792
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(O)C[SH]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.4306,408.91500000000013,1.026299999999999,85.69,2,7,0.7304602179015913
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CNC1c2ccc(Cl)cc2C(c2ccccc2)=NC[PH]1=O,0.4286,318.744,3.926200000000003,41.46,1,3,0.8525040997470489
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CNC1(C=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.4286,298.7730000000001,2.8046000000000006,41.46,1,3,0.8854326918935997
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)CN=C(c2ccccc2)C2=CC(Cl)=C=NC21,0.4286,285.73400000000004,2.0061999999999998,45.03,0,3,0.7783306900682907
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,Clc1ccc2c(c1)C(c1ccccc1)=NOCC1CN21,0.4286,284.74600000000004,3.311200000000003,24.6,0,3,0.7506088978038719
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1NC=CC=C(Cl)C=CC(c2ccccc2Cl)=NC1O,0.4286,323.17900000000003,2.769900000000001,61.69,2,3,0.8347157162361432
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,Clc1ccc2c(c1)C(c1ccccc1Cl)=NCBOCN2,0.4286,319.00000000000006,3.5394000000000023,33.62,1,3,0.8159164679921203
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1C(O)N=C(c2ccccc2Cl)C2=CC(Cl)=CCN12,0.4286,309.15200000000004,2.3099000000000007,52.9,1,3,0.8653087180561436
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1NC=CC=C(Cl)CC(c2ccccc2Cl)=NC1O,0.4286,311.168,2.603800000000001,61.69,2,3,0.8372638210808725
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,Clc1ccc2c(c1)C(c1ccccc1Cl)=NCOP=CN2,0.4286,337.146,4.851300000000002,33.62,1,3,0.7548542522715778
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,CN=C1BN=c2ccc(Cl)cc2=C(c2ccccc2)C1O,0.4286,296.566,0.9128999999999998,44.95,1,3,0.7813884651174857
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Clc1ccc2c(c1)C(c1ccccc1)=NC1C=NCN21,0.4286,281.74600000000004,3.3654000000000037,27.96,0,3,0.7875635798871691
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C1=CC=C=[PH]=C(C1)NC2,0.4286,328.74300000000005,2.8851200000000006,42.74,1,3,0.7562035328307356
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1C=CC(Cl)C=CC(c1ccccc1F)=NC2,0.4286,315.77900000000005,3.9678200000000032,30.18,0,2,0.7323925313866209
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Fc1ccccc1C1=N[SH]=Cc2nccn2-c2ccc(Cl)cc21,0.4286,343.814,4.0466000000000015,30.18,1,2,0.5241707781725685
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,CC=NN=C=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,0.4286,357.2440000000001,4.8156000000000025,49.11,1,4,0.6082518287613916
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C2c1ccccc1Cl,0.4286,316.19100000000003,4.376120000000002,30.71,0,2,0.5217321110008613
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,Clc1c2ccc3c1C=C=C=CC3=NCc1nncn1-2,0.4286,266.691,2.5604000000000013,43.07,0,3,0.6879944511176113
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,C=C1C(c2ccccc2)=NCc2nncn2C1CCl,0.4286,272.7389999999999,2.6171000000000006,43.07,0,3,0.788962499926805
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(N)=C1CCN(C)C(=O)c2cc(F)ccc21,0.4286,264.3,1.9652,55.56,1,3,0.8307695404016213
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)C1=CN[SH]2c3ccc(F)cc3C(=O)N(C)CC12,0.4286,324.37700000000007,1.6052,58.64,2,4,0.6408817098505722
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1ccc(-c2nnccc(C)c[nH]c2CC(=O)N(C)C)cc1,0.4286,310.40100000000007,2.8436400000000006,61.88,1,3,0.9479626448292383
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,C=C1C=C(c2nc3ccc(C)cn3c2CC(=O)NCCCC)C1,0.4286,309.4130000000001,3.4448200000000018,46.400000000000006,1,2,0.8308554202191084
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CCCOC(=O)Cc1c(C2=CC(C)C=C2)nc2ccc(C)cn12,0.4286,310.39700000000005,3.7277200000000033,43.599999999999994,0,3,0.7904291730787063
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CCCCNC(=O)Cc1c(C2=CC=CC2)nc2ccc(C)cn12,0.4286,309.413,3.4448200000000027,46.400000000000006,1,2,0.8308554202191084
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CCCCC(=O)Cc1c(C2=CC=CCC2)nc2ccc(C)cn12,0.4286,308.425,4.677920000000005,34.370000000000005,0,2,0.7763554471609242
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN1C=C=C(c2ccnc3c(C#N)cnn23)CCC1=O,0.4286,279.303,1.7392799999999997,74.28999999999999,0,4,0.7847000825875231
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,C=C1C(c2ccnc3c(C#N)cnn23)=CCC(=O)N1CC,0.4286,279.30300000000005,1.7502799999999996,74.29,0,4,0.839007856104184
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN1C=CC(c2ccnc3c(C#N)cnn23)=CC(=O)C1,0.4286,279.30300000000005,1.40268,74.28999999999999,0,5,0.8304071623029281
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN1CCC(c2ccnc3c(C#N)cnn23)=CCC1=O,0.4286,281.319,1.6266799999999997,74.28999999999999,0,4,0.8381189172609754
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN1C=CC(c2ccnc3c(C#N)cnn23)=CC(=O)O1,0.4286,281.27500000000003,1.2917799999999997,83.52,0,6,0.8244539600871279
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CC(=O)N(C)C=CC=C=Cc1ccnc2c(C#N)cnn12,0.4286,279.303,1.76128,74.28999999999999,0,4,0.6335321991460672
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN1CCC(c2ccnc3c(C#N)cnn23)=CC(=O)C1,0.4286,281.319,1.2790799999999998,74.28999999999999,0,5,0.8286210474561277
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CC(=O)CC=C1C=CC(Cc2ccnc3c(C#N)cnn23)=C1,0.4286,290.32599999999996,2.54518,71.05,0,4,0.8671928640859884
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,N=CC(Cl)N1C(=O)c2nccnc2C1OC(=O)N1CCNCC1,0.4286,338.75500000000017,0.18726999999999988,111.51,2,7,0.46200740696197595
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1C2=NC=CN=[PH]2C(=O)N1c1ccc(Cl)cn1)N1CCCNCC1,0.4286,408.78600000000023,2.7141,99.49,1,7,0.7583224063452683
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)SC1c2ccc(Cl)cc2C(c2ccccc2F)=NCN1O,0.4286,393.9150000000001,4.967400000000005,39.07,1,5,0.7279281798523917
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CC=NCCCN1C(=O)CN=C(C2=CC=CCP2F)c2cc(Cl)ccc21,0.4286,391.81400000000014,4.776600000000005,45.03,0,3,0.40460024320227905
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN1CCC2CN=C(c3ccccc3F)c3cc(Cl)ccc3C1C2,0.4286,356.8720000000001,5.103100000000004,15.6,0,2,0.7302275957361133
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(C)CC1c2ccc(Cl)cc2C(c2ccccc2F)=NCN1O,0.4286,361.84800000000007,3.971600000000003,39.07,1,4,0.8951039317508116
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,S=C1CN=Cc2ccccc2-c2cc(Cl)ccc2N1CCBr,0.4286,393.7370000000001,4.968200000000003,15.6,0,2,0.528701689498523
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Fc1cccc2c1CC=[SH]N(CC(F)(F)F)c1ccc(Cl)cc1-2,0.4286,361.791,5.253600000000003,3.24,1,1,0.412063787873257
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(CC=O)C1C=CC(c2ccnc3c(C#N)cnn23)=C=[SH]1,0.4267,325.397,1.26768,74.28999999999999,1,5,0.5089568286259679
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C(C)O)C1C=C=BC(c2ccnc3c(C#N)cnn23)=C1,0.4267,305.15,0.6457799999999998,77.44999999999999,1,5,0.6625924060448284
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC23CC=CN=C2C(=O)NN3c2ccc(Cl)cn2)CC1,0.4267,390.8310000000002,1.0249,90.36999999999999,1,7,0.8105970095302059
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CS#CC(Cl)=C=CN1C(=O)c2nccnc2C1OC(=O)N1CCNCC1,0.4267,393.8560000000002,1.5302999999999995,87.66000000000001,1,6,0.766550669271534
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CC1ON(c2ccc(Cl)cn2)C2(OC(=O)N3CCN(C)CC3)CC=CN=C12,0.4267,391.8590000000002,2.3138000000000005,70.5,0,7,0.7701065304363635
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CC1ON(c2ccc(Cl)cn2)C2(OC(=O)N3CCN(C)CC3)C=NC=C=C12,0.4267,389.8430000000002,2.0788,70.5,0,7,0.7211362119461477
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)c1nc2[nH]c1CN(C)Oc1cc(F)ccc1-2,0.4265,291.282,2.1317000000000004,67.45,1,5,0.858529435985978
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)c1nc2[nH]c1CN(C)Cc1cc(F)ccc1-2,0.4265,289.31,2.3379000000000003,58.22,1,4,0.8621269308596745
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)c1ncn2c1CN(C)OC(=O)C=CC(F)=CC2,0.4265,309.297,1.373,73.66,0,6,0.7683467445606778
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)c1ncn2c1CN(C)CC(=O)C=CC(F)=CC2,0.4265,307.32500000000005,1.4839,64.43,0,5,0.7745124901547997
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN1C=CC(c2ccnc3c(C#N)cnn23)=CC1C,0.4265,265.32,2.22208,57.22,0,4,0.8351086826575168
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C=Cc1ccnc2c(C#N)cnn12)C(C)O,0.4265,257.29699999999997,1.2318799999999999,77.45,1,5,0.833505938700792
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,C=C1C=C(c2ccnc3c(C#N)cnn23)C=CN1CC,0.4265,263.30400000000003,2.3472799999999996,57.220000000000006,0,4,0.8341567431826037
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(C1c2nccnc2C(=O)N1c1ccc(P)cn1)N1CCNCC1,0.4265,356.32600000000014,-0.49470000000000036,91.32000000000001,1,6,0.7301883363111614
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Bc1ccccc1C1=NCC(=S)N(CC(F)(F)F)C2=C=BC(Cl)C=C21,0.4265,378.42400000000004,1.4335,15.6,0,2,0.43971263889278706
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,O=COC1N=C(c2ccccn2)c2cc(Br)ccc2PN1,0.4262,364.13899999999995,1.9600999999999997,63.58,1,5,0.6682922626570139
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Cc1nnc2n1C1C=C(Cl)C#P=C1C(c1ccccc1)=NC2,0.4262,326.72700000000003,3.3446200000000017,43.07,0,3,0.7542880775904324
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,CC=NN=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,0.4262,345.233,4.6605000000000025,49.11,1,3,0.6245226618761927
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,CC#CN=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,0.4262,342.22900000000004,4.635600000000002,36.75,1,2,0.7536223459912071
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,CC=C1C2=CC=C1c1cc(Cl)ccc1-n1cnnc1CN2,0.4262,296.761,3.251100000000002,42.74,1,3,0.8113160441377961
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1cc2c3nc(c(CC(=O)N(C)C)n3c1)C1=CC=CCC12,0.4262,293.37000000000006,2.7139200000000008,37.61,0,2,0.8535449869961934
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN1c1ccccc1F,0.4262,265.332,1.7310999999999994,26.79,0,3,0.7835135899427779
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)CN=C(c2ccccc2)[PH]2=CC(Cl)=CC=C12,0.4259,304.71700000000004,2.899300000000001,32.67,0,2,0.7343412823236749
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)CN=CC=CC=CCc2cc(Cl)ccc21,0.4259,274.75100000000003,3.0421000000000014,32.67,0,2,0.7156566782066297
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)CN=C(c2ccccc2)C=C2C(Cl)=CC=C21,0.4259,284.74600000000004,2.894300000000001,32.67,0,2,0.7803677916568883
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,O=P1(NS)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.4259,322.75700000000006,3.4863000000000017,41.46,2,3,0.6562587542647487
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CC1Cc2ccc(Cl)cc2C(c2ccccc2)=NCO1,0.4259,285.77400000000006,4.096100000000003,21.59,0,2,0.7730178233366011
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)CN[SH](c2ccccc2)c2cc(Cl)ccc21,0.4259,306.81800000000004,3.2402000000000015,32.34,2,2,0.7928678914693362
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)C=C=Nc2ccccc2-c2cc(Cl)ccc21,0.4259,282.73,3.8408000000000024,32.67,0,2,0.7224268871541405
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,CC1=NCC(=O)Nc2ccc(Cl)cc2C#CC=CC1,0.4259,272.735,3.0508000000000015,41.46,1,2,0.7248201916290242
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Clc1ccc2c(c1)C(c1ccccc1)=NC1N=CN21,0.4259,267.719,3.3229000000000033,27.96,0,3,0.7789059383355138
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Fc1ccccc1-c1cc(Cl)ccc1N1C=CC1,0.4259,259.711,4.479800000000003,3.24,0,1,0.7686120796153079
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,Clc1ccc2c(c1)C(c1ccccc1)=CCN2,0.4255,241.721,4.197200000000002,12.03,1,1,0.7892484488236718
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)c1nc[nH]c1C1NBCCC(=O)c2cc(F)ccc21,0.4247,329.14000000000004,1.7607000000000002,84.07999999999998,2,5,0.6621525988723188
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CC(=O)N(C)C=CC=C=BCc1ccnc2c(C#N)cnn12,0.4247,291.123,0.7544799999999998,74.28999999999999,0,4,0.6152887093254579
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C(C)C)C1C=CPC(c2ccnc3c(C#N)cnn23)=C1,0.4247,325.356,3.2465800000000016,57.22,0,4,0.8098365114189767
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,BC(=O)N(C=C=CC(=C)c1ccnc2c(C#N)cnn12)CC,0.4247,291.12300000000005,1.35798,74.28999999999999,0,4,0.48403500794391413
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C(C)C)C1C=CSC(c2ccnc3c(C#N)cnn23)=C1,0.4247,325.44100000000003,3.301280000000002,57.22,0,5,0.8630394626536493
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CC(=O)N1C=CC=CC(c2ccnc3c(C#N)cnn23)=C=CC1,0.4247,303.32500000000005,2.07148,74.28999999999999,0,4,0.7558787368775712
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C)C1CC=CC(c2ccnc3c(C#N)cnn23)=CO1,0.4247,295.346,2.19618,66.45,0,5,0.8681041923526729
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C=CC=CC1=Cc2cc1n1ncc(C#N)c1n2)C(C)=O,0.4247,305.34100000000007,2.3932800000000007,74.28999999999999,0,4,0.8128921974058394
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(CC)OC1C=CC(c2ccnc3c(C#N)cnn23)=C=P1,0.4247,325.312,2.50098,66.45,0,5,0.6240531608842476
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CC(=O)N(C)C=C1C=CC(Cc2ccnc3c(C#N)cnn23)=C1,0.4247,305.34099999999995,2.00188,74.28999999999999,0,4,0.8690075034966616
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1C=CC=CCl)N1CCCNCC1,0.4247,363.80500000000023,1.6291,87.66,1,6,0.8211214379857791
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CC1=CC=CN1C(=O)c2nccnc2C1OC(=O)N1CCNCC1,0.4247,356.38600000000014,0.3157999999999999,90.67,1,7,0.7799206085065549
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)Oc2nccnc2C=[SH](=O)Nc2ccc(Cl)cn2)CC1,0.4247,410.8870000000001,0.9295999999999999,100.55,2,7,0.5708112544953045
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C1c2nccnc2C(OC(=O)N2CCNC2)C1c1ccc(Cl)cn1,0.4247,359.77299999999997,1.5454999999999999,97.31,1,7,0.8681393134721519
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1C1C=C(Cl)C=C=[PH]1C(c1ccccc1F)=NC2,0.4242,345.74500000000006,4.097420000000002,30.18,0,2,0.7157050600895406
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,OC=NC=C=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,0.4242,341.773,4.3248000000000015,56.980000000000004,2,3,0.4851696096001772
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,CC=NOC=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,0.4242,343.78900000000004,4.605700000000002,45.980000000000004,1,4,0.5024385699839002
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1CC=C(Cl)C=CPC(c1ccccc1F)=NC2,0.4242,347.7610000000001,4.605920000000003,30.18,0,2,0.6929804739638382
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1C=CC=[PH](Cl)C#CC(c1ccccc1F)=NC2,0.4242,345.74500000000006,3.9353200000000017,30.18,0,2,0.5686015895671294
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCC1C=C2CN(C)C(=O)c3cc(F)ccc3N2C=N1,0.4242,273.311,2.4221000000000004,35.910000000000004,0,3,0.7875158716514595
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)N=C1NCN(C)C(=O)c2cc(F)ccc21,0.4242,279.271,1.3615000000000002,71.0,1,3,0.8422947747186064
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CC=CC=C=S(CF)c1nc2ccc(C)cn2c1CC(=O)N(C)Br,0.4242,412.32800000000015,4.041720000000003,37.61000000000001,0,2,0.4224335502228875
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Fc1ccccc1C=NC1C(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0.4242,386.8010000000001,5.349000000000003,15.6,0,2,0.4012763882670223
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)CN=C2C=CC=C=S(C2)c2cc(Cl)ccc21,0.4237,304.802,2.912300000000001,32.67,0,2,0.6783785972153459
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,CNC1(Br)OC(O)N=C(c2ccccc2)c2cc(Cl)ccc21,0.4237,381.6570000000001,3.208100000000001,53.849999999999994,2,4,0.6202929489037375
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,O=CC1N=C(c2ccccn2)c2cc(Br)ccc2SN1,0.4237,348.22499999999997,2.8168000000000006,54.35,1,5,0.669899176990858
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,O=C1CN=C(c2ccccn2)P2C=CC(Br)=C=C2N1,0.4237,334.113,2.686300000000001,54.35,1,3,0.6341867625908603
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,O=CC1N=C(c2ccccn2)c2cc(Br)ccc2BN1,0.4237,327.97799999999995,0.7864999999999998,54.35,1,4,0.6550762103512198
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,O=C1CN=C(c2ccccn2)C2=CC(Br)C=BC2N1,0.4237,315.967,0.5365,54.35,1,3,0.607202217777719
